     13.92     10.93     -0.06     -1.00      0.68     -0.73      0.00     -1.63      1.51     -1.63
     13.93     10.94     -0.05     -1.00      0.69     -0.73     -0.00     -1.63      1.52     -1.63
     13.94     10.95     -0.05     -1.00      0.69     -0.72      0.00     -1.62      1.52     -1.62
     13.95     10.96     -0.04     -1.00      0.69     -0.72      0.00     -1.61      1.53     -1.61
     13.96     10.96     -0.03     -1.00      0.70     -0.72     -0.00     -1.60      1.54     -1.60
     13.97     10.97     -0.02     -1.00      0.70     -0.72      0.00     -1.59      1.55     -1.59
     13.98     10.98     -0.02     -1.00      0.70     -0.71      0.00     -1.59      1.56     -1.59
     13.99     10.99     -0.01     -1.00      0.70     -0.71     -0.00     -1.58      1.56     -1.58
     14.01     11.00      0.01     -1.00      0.71     -0.70      0.00     -1.56     -1.56     -1.56
     14.02     11.01      0.02     -1.00      0.71     -0.70      0.00     -1.56     -1.56     -1.56
     14.03     11.02      0.02     -1.00      0.72     -0.70     -0.00     -1.55     -1.55     -1.55
     14.04     11.03      0.03     -1.00      0.72     -0.70      0.00     -1.54     -1.54     -1.54
     14.05     11.03      0.04     -1.00      0.72     -0.69      0.00     -1.53     -1.53     -1.53
     14.06     11.04      0.05     -1.00      0.72     -0.69      0.00     -1.52     -1.52     -1.52
     14.07     11.05      0.05     -1.00      0.73     -0.69     -0.00     -1.52     -1.52     -1.52
     14.08     11.06      0.06     -1.00      0.73     -0.68     -0.00     -1.51     -1.51     -1.51
     14.09     11.07      0.07     -1.00      0.73     -0.68      0.00     -1.50     -1.50     -1.50
     14.10     11.07      0.08     -1.00      0.73     -0.68      0.00     -1.49     -1.49     -1.49
     14.11     11.08      0.09     -1.00      0.74     -0.68      0.00     -1.48     -1.48     -1.48
        15     11.78      0.71     -0.71      0.92     -0.38      0.00     -0.79     -0.79     -0.79
     15.91     12.50      1.00     -0.07      1.00     -0.04     -0.00     -0.07     -0.07     -0.07
     15.92     12.50      1.00     -0.06      1.00     -0.03      0.00     -0.06     -0.06     -0.06
     15.93     12.51      1.00     -0.05      1.00     -0.03     -0.00     -0.05     -0.05     -0.05
     15.94     12.52      1.00     -0.05      1.00     -0.02      0.00     -0.05     -0.05     -0.05
     15.95     12.53      1.00     -0.04      1.00     -0.02      0.00     -0.04     -0.04     -0.04
     15.96     12.53      1.00     -0.03      1.00     -0.02     -0.00     -0.03     -0.03     -0.03
     15.97     12.54      1.00     -0.02      1.00     -0.01      0.00     -0.02     -0.02     -0.02
     15.98     12.55      1.00     -0.02      1.00     -0.01      0.00     -0.02     -0.02     -0.02
     15.99     12.56      1.00     -0.01      1.00     -0.00     -0.00     -0.01     -0.01     -0.01
     16.01     12.57      1.00      0.01      1.00      0.00      0.00      0.01      0.01      0.01
     16.02     12.58      1.00      0.02      1.00      0.01      0.00      0.02      0.02      0.02
     16.03     12.59      1.00      0.02      1.00      0.01     -0.00      0.02      0.02      0.02
     16.04     12.60      1.00      0.03      1.00      0.02      0.00      0.03      0.03      0.03
     16.05     12.61      1.00      0.04      1.00      0.02      0.00      0.04      0.04      0.04
     16.06     12.61      1.00      0.05      1.00      0.02      0.00      0.05      0.05      0.05
     16.07     12.62      1.00      0.05      1.00      0.03     -0.00      0.05      0.05      0.05
     16.08     12.63      1.00      0.06      1.00      0.03     -0.00      0.06      0.06      0.06
     16.09     12.64      1.00      0.07      1.00      0.04      0.00      0.07      0.07      0.07
     16.10     12.64      1.00      0.08      1.00      0.04      0.00      0.08      0.08      0.08
     16.11     12.65      1.00      0.09      1.00      0.04      0.00      0.09      0.09      0.09
